0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
300,300.0,0.6842142733333333,-0.2308298766666667,10.191579333333333,0.11307779666666665,0.22537995,-0.026112874666666664,52.49939000000001,-48.8995362,-264.30054,10.217129972348296,0.25359569858136066,273.86539937355474,104.00715744681656,109.25020521134138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
400,400.0,0.69650572,0.0408325192,9.6747466,0.21268615800000001,0.00874633788,0.06507263,54.65037066666667,-50.34942566666667,-264.10013666666663,9.699888288587523,0.22279558648858908,274.35642438733294,104.09828186192844,109.24914466327226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
500,500.0,1.15762632,0.270199584,9.9136962,0.007797241266666665,0.061157226666666675,0.041707358,54.93204236842105,-50.2655027368421,-263.13949947368417,9.984727066448047,0.07472090345839118,273.4720323094163,104.18940627704036,109.24808411520313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
600,600.0,0.94789734,0.27019348,9.5325348,0.075531006,-0.01980590825,0.01916885375,54.000702,-50.985108200000006,-263.789675,9.583504281513633,0.08086120497437102,274.046206848954,104.28053069215224,109.24702356713402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
700,700.0,0.85835268,0.397573852,9.504284599999998,0.427859496,-0.694329836,-0.08193054,53.625488,-50.250244,-263.84964249999996,9.551470335199195,0.8198964558131577,273.8931814961224,104.37165510726412,109.2459630190649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
800,800.0,1.2380737,0.67960815,10.6736144,-0.27925720000000004,0.39926758,0.0231048584,52.7395632,-51.450500399999996,-264.93041800000003,10.766768999796223,0.4881715525849883,274.9866820248276,104.46277952237602,109.24490247099578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
900,900.0,0.97471006,0.324310302,9.551681599999998,-0.36213379,0.135513304,-0.0077911378,54.899597,-50.100708,-264.30054,9.606792117263632,0.3867588426724417,274.5520390329587,104.55390393748793,109.24384192292665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1000,1000.0,0.6381487057142857,0.7800968714285714,8.766457714285714,1.24651335,0.316280365,0.4287567175,53.892662,-50.73503733333333,-264.6573676190476,8.8243100965113,1.3560411326718005,274.81365821716963,104.6450283525998,109.24278137485754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1100,1100.0,1.28691102,2.5882568,10.1205506,-1.06862484,-0.7460968159999999,1.25113832,51.3301097,-52.7699282,-262.485348,10.525625442375247,1.8069386247430776,272.6133376546614,104.7361527677117,109.24172082678842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1200,1200.0,0.27081299000000003,1.6268768,9.550724,-0.038014729,0.6243235333333333,-0.2728932733333333,52.200317,-51.150513,-265.35034,9.69220731370126,0.6824197564955095,275.23090490201,104.82727718282361,109.24066027871929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1300,1300.0,-0.267395018,1.2077637,9.938592800000002,0.08484649699999999,0.601249675,-0.4514198275,55.63666636363636,-50.46116195454545,-264.02040045454544,10.015342859981628,0.7568533296598541,274.4970206634465,104.91840159793549,109.2395997306502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1400,1400.0,-0.55519104,1.3916473,10.618546,-0.0095397948,0.448059074,-0.26472473,58.200073,-51.2254337,-260.39932400000004,10.723732486993956,0.5206885330325473,271.6967611541268,105.00952601304743,109.23853918258101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1500,1500.0,-0.6988373000000001,0.8266144,12.610519,0.029815674,-0.01004028355,-0.38155365333333335,62.02203695238097,-52.13564961904761,-258.8208971428571,12.656889601616964,0.3830242900462741,271.2077249511256,105.12090029817128,109.23724297413395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1600,1600.0,-0.53125,0.22805786,11.061478,-0.38174438,0.31256104,-0.6088104,63.71971145000001,-49.5445235,-256.3281935,11.076575847006678,0.7836282782899211,268.7360446383616,105.2322745832951,109.23594676568688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1700,1700.0,0.7252288840000001,-0.686529548,7.4438292,0.27361450200000004,-0.00425109866,-0.162036132,63.2250973,-51.150513,-256.92032,7.51071475451079,0.3190233185120848,269.48450143745237,105.34364886841892,109.23465055723983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
1800,1800.0,0.600729368,-0.88284914,8.0222657,0.32843272,-0.63143665,-0.254786175,62.11979056521738,-49.42839286956522,-256.19965,8.093277501913871,0.7560590271713514,268.21799724820517,105.45502315354277,109.23335434879276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
